plu,campaign,clasificacion,TIPO_PRENDA,color_comercial,codigo_color,TALLA_EDAD,grupo_articulo,dda,fac,precio,upe,color
1005265,7,Moda,DENIM,Indigo Medio,Indigo Medio,0 to 24 months,DENIM,134.0,67,59990.0,8.363928249979107e-05,Blue
1005266,7,Moda,CONJUNTO LARGO,Azul,Azul 19-3929,0 to 24 months,CONJUNTO,41.0,35,75990.0,8.103855854146416e-05,Blue
1005268,7,Moda,CONJUNTO LARGO,Azul,Azul 19-3929,0 to 24 months,CONJUNTO,163.0,120,75990.0,8.15148357000976e-05,Blue
1005270,7,Moda,CONJUNTO LARGO,Azul,Azul 19-3929,0 to 24 months,CONJUNTO,233.0,185,75990.0,8.301510874979265e-05,Blue
1005272,7,Moda,CONJUNTO LARGO,Azul,Azul 19-3929,0 to 24 months,CONJUNTO,132.0,84,75990.0,8.560933089822364e-05,Blue
1005274,7,Moda,CONJUNTO LARGO,Azul,Azul 19-3929,0 to 24 months,CONJUNTO,192.0,114,75990.0,8.301510874979264e-05,Blue
1005292,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,56.0,46,95990.0,8.155870333312955e-05,Blue
1005294,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,38.0,32,95990.0,8.525876033762477e-05,Blue
1005296,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,31.0,31,95990.0,7.798389003768387e-05,Blue
1005298,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,25.0,25,95990.0,8.301510874979247e-05,Blue
1005302,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,42.0,42,95990.0,8.108452482537878e-05,Blue
1005304,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,61.0,51,95990.0,8.30151087497926e-05,Blue
1005317,7,Moda,CONJUNTO CORTO,Blanco,Gris 11-0601,2 to 5 years,CONJUNTO,50.0,44,89990.0,8.138736151940449e-05,White
1005318,7,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,44.0,42,89990.0,8.117032855535272e-05,Pink
1005319,7,Moda,CONJUNTO CORTO,Blanco,Gris 11-0601,2 to 5 years,CONJUNTO,62.0,62,89990.0,7.569024621304617e-05,White
1005320,7,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,65.0,65,89990.0,8.175730407176543e-05,Pink
1005321,7,Moda,CONJUNTO CORTO,Blanco,Gris 11-0601,2 to 5 years,CONJUNTO,85.0,85,89990.0,8.01850482242315e-05,White
1005322,7,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,69.0,69,89990.0,8.30151087497926e-05,Pink
1005323,7,Moda,CONJUNTO CORTO,Blanco,Gris 11-0601,2 to 5 years,CONJUNTO,101.0,101,89990.0,8.140316489057336e-05,White
1005324,7,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,81.0,81,89990.0,7.728992883601381e-05,Pink
1005325,7,Moda,CONJUNTO CORTO,Blanco,Gris 11-0601,2 to 5 years,CONJUNTO,150.0,150,89990.0,8.357225713066373e-05,White
1005326,7,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,151.0,151,89990.0,8.087278336270123e-05,Pink
1005339,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,103.0,96,79990.0,8.382898236498665e-05,Blue
1005340,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,93.0,74,79990.0,8.483961663440344e-05,Blue
1005341,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,96.0,96,79990.0,8.301510874979262e-05,Blue
1005342,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,71.0,55,79990.0,8.18621211282677e-05,Blue
1005344,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,97.0,78,79990.0,8.216801580336617e-05,Blue
1005345,7,Moda,BERMUDA,Indigo Medio,Indigo Medio,6 to 16 years,PANTALON CORTO,103.0,92,79990.0,8.301510874979262e-05,Blue
1005346,7,Moda,MINIFALDA,Verde,Verde 13-6110,2 to 5 years,FALDA,68.0,11,39990.0,8.181199123167967e-05,Green
1005347,7,Moda,MINIFALDA,Mostaza,Amarillo 15-1049,2 to 5 years,FALDA,77.0,8,39990.0,8.195081248376962e-05,Yellow
1005348,7,Moda,MINIFALDA,Verde,Verde 13-6110,2 to 5 years,FALDA,115.0,27,39990.0,8.229946126057029e-05,Green
1005349,7,Moda,MINIFALDA,Mostaza,Amarillo 15-1049,2 to 5 years,FALDA,125.0,16,39990.0,8.301510874979264e-05,Yellow
1005350,7,Moda,MINIFALDA,Verde,Verde 13-6110,2 to 5 years,FALDA,150.0,39,39990.0,8.24653398176748e-05,Green
1005351,7,Moda,MINIFALDA,Mostaza,Amarillo 15-1049,2 to 5 years,FALDA,132.0,20,39990.0,8.057348790421048e-05,Yellow
1005352,7,Moda,MINIFALDA,Verde,Verde 13-6110,2 to 5 years,FALDA,191.0,78,39990.0,8.089737638372651e-05,Green
1005353,7,Moda,MINIFALDA,Mostaza,Amarillo 15-1049,2 to 5 years,FALDA,188.0,48,39990.0,8.345903981262576e-05,Yellow
1005354,7,Moda,MINIFALDA,Verde,Verde 13-6110,2 to 5 years,FALDA,293.0,104,39990.0,8.564586923834242e-05,Green
1005355,7,Moda,MINIFALDA,Mostaza,Amarillo 15-1049,2 to 5 years,FALDA,259.0,63,39990.0,8.431730653410313e-05,Yellow
1005385,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,136.0,132,33990.0,8.122341575519278e-05,White
1005387,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,109.0,105,33990.0,8.151934102457112e-05,White
1005389,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,108.0,108,33990.0,8.379095088764115e-05,White
1005391,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,114.0,113,33990.0,8.02010372667488e-05,White
1005395,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,121.0,112,33990.0,8.10066786993944e-05,White
1005397,7,Moda,CAMISETA MANGA CORTA,Blanco,Gris 11-0601,6 to 16 years,CAMISETA,177.0,150,33990.0,8.396385284979028e-05,White
1005409,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,34.0,34,65990.0,8.553071810584684e-05,Blue
1005410,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,21.0,21,65990.0,8.301510874979246e-05,Gray
1005411,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,31.0,31,65990.0,8.301510874979251e-05,Blue
1005412,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,28.0,28,65990.0,8.301510874979249e-05,Gray
1005413,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,28.0,28,65990.0,8.608974240719221e-05,Blue
1005414,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,20.0,20,65990.0,7.906200833313568e-05,Gray
1005415,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,38.0,38,65990.0,7.886435331230291e-05,Blue
1005416,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,36.0,34,65990.0,7.662933115365464e-05,Gray
1005419,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,32.0,24,65990.0,8.301510874979251e-05,Blue
1005420,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,12.0,12,65990.0,7.115580749982211e-05,Gray
1005421,7,Moda,PANTALON,Azul,Azul 19-4057,6 to 16 years,PANTALON LARGO,31.0,22,65990.0,8.301510874979251e-05,Blue
1005422,7,Moda,PANTALON,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,20.0,20,65990.0,8.738432499978154e-05,Gray
1005479,7,Moda,SUDADERA,Azul,Azul 19-4024,2 to 5 years,PANTALON LARGO,24.0,14,49990.0,7.379120777759329e-05,Blue
1005480,7,Moda,SUDADERA,Negro,Negro 19-4008,2 to 5 years,PANTALON LARGO,25.0,17,49990.0,8.301510874979247e-05,Black
1005481,7,Moda,SUDADERA,Azul,Azul 19-4024,2 to 5 years,PANTALON LARGO,45.0,25,49990.0,8.301510874979254e-05,Blue
1005482,7,Moda,SUDADERA,Negro,Negro 19-4008,2 to 5 years,PANTALON LARGO,35.0,22,49990.0,7.852780557412806e-05,Black
1005483,7,Moda,SUDADERA,Azul,Azul 19-4024,2 to 5 years,PANTALON LARGO,67.0,47,49990.0,8.179429832700153e-05,Blue
1005484,7,Moda,SUDADERA,Negro,Negro 19-4008,2 to 5 years,PANTALON LARGO,52.0,35,49990.0,8.144878594319271e-05,Black
1005485,7,Moda,SUDADERA,Azul,Azul 19-4024,2 to 5 years,PANTALON LARGO,72.0,48,49990.0,8.18779154792475e-05,Blue
1005486,7,Moda,SUDADERA,Negro,Negro 19-4008,2 to 5 years,PANTALON LARGO,60.0,25,49990.0,8.30151087497926e-05,Black
1005487,7,Moda,SUDADERA,Azul,Azul 19-4024,2 to 5 years,PANTALON LARGO,96.0,58,49990.0,8.21592828863927e-05,Blue
1005488,7,Moda,SUDADERA,Negro,Negro 19-4008,2 to 5 years,PANTALON LARGO,91.0,62,49990.0,8.211277061120792e-05,Black
1005499,7,Moda,SHORT,Indigo Claro,Indigo Claro,2 to 5 years,PANTALON CORTO,52.0,44,69990.0,8.993303447894194e-05,Blue
1005501,7,Moda,SHORT,Indigo Claro,Indigo Claro,2 to 5 years,PANTALON CORTO,79.0,79,69990.0,8.09653529781928e-05,Blue
1005503,7,Moda,SHORT,Indigo Claro,Indigo Claro,2 to 5 years,PANTALON CORTO,133.0,124,69990.0,8.428251499024749e-05,Blue
1005505,7,Moda,SHORT,Indigo Claro,Indigo Claro,2 to 5 years,PANTALON CORTO,122.0,122,69990.0,8.43986938956225e-05,Blue
1005507,7,Moda,SHORT,Indigo Claro,Indigo Claro,2 to 5 years,PANTALON CORTO,222.0,192,69990.0,8.376979155660895e-05,Blue
1005536,7,Moda,VESTIDO MANGA CORTA,Rosado,Gris 19-3905,2 to 5 years,VESTIDO,75.0,62,59990.0,8.192280468729533e-05,Pink
1005537,7,Moda,VESTIDO MANGA CORTA,Indigo Claro,Indigo Claro,2 to 5 years,VESTIDO,150.0,49,59990.0,8.301510874979264e-05,Blue
1005538,7,Moda,VESTIDO MANGA CORTA,Rosado,Gris 19-3905,2 to 5 years,VESTIDO,114.0,112,59990.0,8.158381377134794e-05,Pink
1005539,7,Moda,VESTIDO MANGA CORTA,Indigo Claro,Indigo Claro,2 to 5 years,VESTIDO,198.0,85,59990.0,8.097040163772878e-05,Blue
1005540,7,Moda,VESTIDO MANGA CORTA,Rosado,Gris 19-3905,2 to 5 years,VESTIDO,106.0,106,59990.0,7.999637752252744e-05,Pink
1005541,7,Moda,VESTIDO MANGA CORTA,Indigo Claro,Indigo Claro,2 to 5 years,VESTIDO,220.0,113,59990.0,8.41627830643059e-05,Blue
1005542,7,Moda,VESTIDO MANGA CORTA,Rosado,Gris 19-3905,2 to 5 years,VESTIDO,133.0,133,59990.0,8.118389311560603e-05,Pink
1005543,7,Moda,VESTIDO MANGA CORTA,Indigo Claro,Indigo Claro,2 to 5 years,VESTIDO,247.0,147,59990.0,8.136798357618565e-05,Blue
1005544,7,Moda,VESTIDO MANGA CORTA,Rosado,Gris 19-3905,2 to 5 years,VESTIDO,149.0,149,59990.0,8.191557088555697e-05,Pink
1005545,7,Moda,VESTIDO MANGA CORTA,Indigo Claro,Indigo Claro,2 to 5 years,VESTIDO,265.0,193,59990.0,8.028833510472647e-05,Blue
1005552,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosado 15-1922,2 to 5 years,CAMISETA,52.0,47,39990.0,7.994047509239285e-05,Pink
1005553,7,Moda,CAMISETA MANGA CORTA,Azul,Azul 14-4210,2 to 5 years,CAMISETA,18.0,18,39990.0,7.864589249980338e-05,Blue
1005554,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosado 15-1922,2 to 5 years,CAMISETA,65.0,64,39990.0,7.935267748141939e-05,Pink
1005555,7,Moda,CAMISETA MANGA CORTA,Azul,Azul 14-4210,2 to 5 years,CAMISETA,25.0,25,39990.0,8.301510874979247e-05,Blue
1005556,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosado 15-1922,2 to 5 years,CAMISETA,104.0,59,39990.0,8.382108067940227e-05,Pink
1005557,7,Moda,CAMISETA MANGA CORTA,Azul,Azul 14-4210,2 to 5 years,CAMISETA,24.0,24,39990.0,7.969450439980076e-05,Blue
1005558,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosado 15-1922,2 to 5 years,CAMISETA,105.0,105,39990.0,8.070913350674283e-05,Pink
1005559,7,Moda,CAMISETA MANGA CORTA,Azul,Azul 14-4210,2 to 5 years,CAMISETA,32.0,32,39990.0,7.589952799981028e-05,Blue
1005560,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosado 15-1922,2 to 5 years,CAMISETA,155.0,155,39990.0,8.355416789751855e-05,Pink
1005651,7,Moda,OVERALL LARGO,Indigo Claro,Indigo Claro,2 to 5 years,OVERALL,42.0,42,99990.0,8.108452482537878e-05,Blue
1005652,7,Moda,OVERALL LARGO,Indigo Claro,Indigo Claro,2 to 5 years,OVERALL,55.0,55,99990.0,8.010229791646652e-05,Blue
1005653,7,Moda,OVERALL LARGO,Indigo Claro,Indigo Claro,2 to 5 years,OVERALL,96.0,77,99990.0,8.478138765936267e-05,Blue
1005654,7,Moda,OVERALL LARGO,Indigo Claro,Indigo Claro,2 to 5 years,OVERALL,91.0,65,99990.0,8.21127706112079e-05,Blue
1005655,7,Moda,OVERALL LARGO,Indigo Claro,Indigo Claro,2 to 5 years,OVERALL,139.0,80,99990.0,8.301510874979264e-05,Blue
1005666,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,107.0,107,55990.0,8.301510874979262e-05,Yellow
1005667,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,95.0,95,55990.0,8.480037990570214e-05,Yellow
1005668,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,71.0,71,55990.0,7.964963136804425e-05,Yellow
1005669,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,73.0,73,55990.0,8.189328295587647e-05,Yellow
1005671,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,114.0,91,55990.0,8.374975572987927e-05,Yellow
1005672,7,Moda,VESTIDO MANGA CORTA,Mostaza,Amarillo 15-1049,6 to 16 years,VESTIDO,115.0,114,55990.0,8.090455513750977e-05,Yellow
1005673,7,Moda,DENIM,Indigo Claro,Indigo Claro,2 to 5 years,DENIM,10.0,10,85990.0,8.301510874979246e-05,Blue
1005674,7,Moda,DENIM,Indigo Claro,Indigo Claro,2 to 5 years,DENIM,18.0,18,85990.0,7.864589249980338e-05,Blue
1005675,7,Moda,DENIM,Indigo Claro,Indigo Claro,2 to 5 years,DENIM,18.0,18,85990.0,8.301510874979246e-05,Blue
1005676,7,Moda,DENIM,Indigo Claro,Indigo Claro,2 to 5 years,DENIM,25.0,25,85990.0,7.982221995172352e-05,Blue
1005677,7,Moda,DENIM,Indigo Claro,Indigo Claro,2 to 5 years,DENIM,36.0,36,85990.0,8.077145716196028e-05,Blue
1005739,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,129.0,129,45990.0,8.051841374979887e-05,White
1005740,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,42.0,42,45990.0,8.108452482537878e-05,Pink
1005741,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,55.0,55,45990.0,8.455242557849245e-05,Green
1005742,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,135.0,134,45990.0,8.180320935198544e-05,White
1005743,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,42.0,41,45990.0,7.748076816647305e-05,Pink
1005744,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,59.0,59,45990.0,8.02933019055371e-05,Green
1005745,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,119.0,116,45990.0,8.301510874979264e-05,White
1005746,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,41.0,41,45990.0,8.103855854146416e-05,Pink
1005747,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,99.0,78,45990.0,8.472676047659247e-05,Green
1005748,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,132.0,131,45990.0,8.239093499979418e-05,White
1005749,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,46.0,45,45990.0,7.955614588521787e-05,Pink
1005750,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,121.0,98,45990.0,8.10066786993944e-05,Green
1005754,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,110.0,110,45990.0,8.226722488718188e-05,White
1005755,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,34.0,34,45990.0,7.23721460895627e-05,Pink
1005756,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,45.0,45,45990.0,7.782666445293053e-05,Green
1005757,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,6 to 16 years,CAMISETA,150.0,150,45990.0,8.528949529088285e-05,White
1005758,7,Moda,CAMISETA MANGA CORTA,Rosado,Rosa 13-1310,6 to 16 years,CAMISETA,47.0,47,45990.0,8.301510874979257e-05,Pink
1005759,7,Moda,CAMISETA MANGA CORTA,Verde,Verde 18-0426,6 to 16 years,CAMISETA,40.0,40,45990.0,8.301510874979254e-05,Green
1005846,7,Moda,CHAQUETA,Indigo Oscuro,Indigo Oscuro,2 to 5 years,BUZO O CHAQUETA,6.0,6,99990.0,8.301510874979246e-05,Blue
1005848,7,Moda,CHAQUETA,Indigo Oscuro,Indigo Oscuro,2 to 5 years,BUZO O CHAQUETA,6.0,6,99990.0,8.301510874979246e-05,Blue
1005850,7,Moda,CHAQUETA,Indigo Oscuro,Indigo Oscuro,2 to 5 years,BUZO O CHAQUETA,4.0,4,99990.0,8.301510874979246e-05,Blue
1005852,7,Moda,CHAQUETA,Indigo Oscuro,Indigo Oscuro,2 to 5 years,BUZO O CHAQUETA,9.0,9,99990.0,8.301510874979246e-05,Blue
1006157,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,13.0,13,99990.0,7.708545812480728e-05,Blue
1006158,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,14.0,14,99990.0,7.748076816647296e-05,Blue
1006159,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,15.0,15,99990.0,8.301510874979246e-05,Blue
1006160,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,15.0,15,99990.0,8.301510874979246e-05,Blue
1006162,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,14.0,14,99990.0,7.748076816647296e-05,Blue
1006163,7,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,14.0,14,99990.0,7.748076816647296e-05,Blue
1006202,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,13.0,13,109990.0,7.708545812480728e-05,Blue
1006203,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,15.0,15,109990.0,8.301510874979246e-05,Blue
1006204,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,8.0,8,109990.0,8.301510874979246e-05,Blue
1006205,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,10.0,10,109990.0,7.546828068162951e-05,Blue
1006207,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,7.0,7,109990.0,8.301510874979246e-05,Blue
1006208,7,Moda,CHAQUETA,Indigo Medio,Indigo Medio,6 to 16 years,BUZO O CHAQUETA,10.0,10,109990.0,8.301510874979246e-05,Blue
1006662,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,30.0,27,89990.0,8.121805423200208e-05,Blue
1006663,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,45.0,41,89990.0,8.47492739812196e-05,White
1006664,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,27.0,24,89990.0,8.66325911808022e-05,Blue
1006665,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,40.0,31,89990.0,8.250722969600214e-05,White
1006666,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,22.0,19,89990.0,7.9413208582402e-05,Blue
1006667,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,53.0,46,89990.0,8.502828393671328e-05,White
1006668,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,21.0,19,89990.0,7.58035172832019e-05,Blue
1006669,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,72.0,63,89990.0,8.100709824698381e-05,White
1006672,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,18.0,17,89990.0,8.20729811186547e-05,Blue
1006673,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,35.0,31,89990.0,8.194974841427238e-05,White
1006674,8,Moda,CONJUNTO SUDADERA,Azul,Azul 16-4120,6 to 16 years,CONJUNTO,28.0,25,89990.0,8.663259118080221e-05,Blue
1006675,8,Moda,CONJUNTO SUDADERA,Blanco,Gris 11-0601,6 to 16 years,CONJUNTO,40.0,36,89990.0,8.663259118080225e-05,White
1006696,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,141.0,70,49990.0,8.602250251051468e-05,White
1006698,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,235.0,139,49990.0,8.775284020469167e-05,White
1006700,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,253.0,153,49990.0,8.697637130453532e-05,White
1006702,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,368.0,223,49990.0,8.782587756070282e-05,White
1006704,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,547.0,346,49990.0,8.759339625859272e-05,White
1006849,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,49.0,49,39990.0,8.301510874979257e-05,Gray
1006850,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,41.0,41,39990.0,8.103855854146416e-05,Gray
1006851,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,58.0,46,39990.0,8.301510874979255e-05,Gray
1006852,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,62.0,62,39990.0,8.301510874979257e-05,Gray
1006853,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,26.0,22,39990.0,7.442733887912429e-05,Gray
1006854,7,Moda,SHORT,Gris,Gris 19-3905,6 to 16 years,PANTALON CORTO,32.0,32,39990.0,7.58995279998103e-05,Gray
1006971,8,Moda,CONJUNTO LARGO,Verde,Verde 17-5528,2 to 5 years,CONJUNTO,51.0,41,69990.0,8.836524300441828e-05,Green
1006973,8,Moda,CONJUNTO LARGO,Verde,Verde 17-5528,2 to 5 years,CONJUNTO,89.0,68,69990.0,8.663259118080209e-05,Green
1006975,8,Moda,CONJUNTO LARGO,Verde,Verde 17-5528,2 to 5 years,CONJUNTO,116.0,90,69990.0,8.516424217773761e-05,Green
1006977,8,Moda,CONJUNTO LARGO,Verde,Verde 17-5528,2 to 5 years,CONJUNTO,119.0,96,69990.0,8.736676568233427e-05,Green
1006979,8,Moda,CONJUNTO LARGO,Verde,Verde 17-5528,2 to 5 years,CONJUNTO,172.0,141,69990.0,8.514746104627397e-05,Green
1007221,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,45.0,17,79990.0,8.47492739812196e-05,White
1007222,8,Moda,CONJUNTO CORTO,Amarillo,Amarillo 14-0848,2 to 5 years,CONJUNTO,87.0,58,79990.0,8.468579137898632e-05,Yellow
1007223,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,66.0,66,79990.0,8.40845737931315e-05,White
1007224,8,Moda,CONJUNTO CORTO,Amarillo,Amarillo 14-0848,2 to 5 years,CONJUNTO,106.0,106,79990.0,8.663259118080207e-05,Yellow
1007225,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,72.0,72,79990.0,8.544584335640758e-05,White
1007226,8,Moda,CONJUNTO CORTO,Amarillo,Amarillo 14-0848,2 to 5 years,CONJUNTO,127.0,127,79990.0,8.801871263969488e-05,Yellow
1007227,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,88.0,88,79990.0,8.11028513181977e-05,White
1007228,8,Moda,CONJUNTO CORTO,Amarillo,Amarillo 14-0848,2 to 5 years,CONJUNTO,170.0,170,79990.0,8.464103736055369e-05,Yellow
1007229,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,2 to 5 years,CONJUNTO,105.0,105,79990.0,8.345341352279098e-05,White
1007230,8,Moda,CONJUNTO CORTO,Amarillo,Amarillo 14-0848,2 to 5 years,CONJUNTO,213.0,213,79990.0,8.622776598836834e-05,Yellow
1007362,8,Moda,CONJUNTO LARGO,Naranja,Naranja 15-1058,2 to 5 years,CONJUNTO,56.0,43,69990.0,8.820772920227132e-05,Orange
1007364,8,Moda,CONJUNTO LARGO,Naranja,Naranja 15-1058,2 to 5 years,CONJUNTO,101.0,73,69990.0,8.928460927817358e-05,Orange
1007366,8,Moda,CONJUNTO LARGO,Naranja,Naranja 15-1058,2 to 5 years,CONJUNTO,106.0,71,69990.0,8.74576634777621e-05,Orange
